"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
21068, 3.831756312651201e-02, 1.880063591197128e-02, 1.416844605236373e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.917486487407192e+05, 1.000000000000000e-10, 9.127665446434477e+09
21069, 3.865409499584686e-02, 1.899114905530144e-02, 1.394390066990213e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.870474709696582e+05, 1.000000000000000e-10, 9.062804746428028e+09
21070, 3.899332030974714e-02, 1.918255779025502e-02, 1.370553481813393e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.820669087218514e+05, 1.000000000000000e-10, 9.017224513707045e+09
21071, 3.933524446310468e-02, 1.937487245292641e-02, 1.349447408740427e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.776570467493280e+05, 1.000000000000000e-10, 8.958118630349695e+09
21072, 3.968005254588311e-02, 1.956778270188174e-02, 1.330036485936941e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.735946843480058e+05, 1.000000000000000e-10, 8.884181436664461e+09
21073, 4.002773366051639e-02, 1.976132443101241e-02, 1.307253483362922e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.688268893293610e+05, 1.000000000000000e-10, 8.837698696248127e+09
21074, 4.037807044131070e-02, 1.995590750362194e-02, 1.282880830094043e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.637384766377824e+05, 1.000000000000000e-10, 8.815934291325603e+09
21075, 4.073112628308298e-02, 2.015143629549544e-02, 1.263561457032516e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.597193283523652e+05, 1.000000000000000e-10, 8.761789435600395e+09
21076, 4.108721482026281e-02, 2.034736273953325e-02, 1.248564947044192e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.565802578481591e+05, 1.000000000000000e-10, 8.668913713916103e+09
21077, 4.144644898382593e-02, 2.054349281508764e-02, 1.229066469982849e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.525281151482341e+05, 1.000000000000000e-10, 8.607892199418589e+09
21078, 4.180836433249180e-02, 2.074069294458881e-02, 1.208562576411550e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.482541961956196e+05, 1.000000000000000e-10, 8.576071839140368e+09
21079, 4.217319057477191e-02, 2.093855725783162e-02, 1.191754976475326e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.447311316108882e+05, 1.000000000000000e-10, 8.512685527417935e+09
21080, 4.254109738095475e-02, 2.113679103209013e-02, 1.172129102119045e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.406489888554734e+05, 1.000000000000000e-10, 8.467837403558727e+09
21081, 4.291170926595243e-02, 2.133610498320120e-02, 1.150907109497086e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.362118264680279e+05, 1.000000000000000e-10, 8.452047196996309e+09
21082, 4.328519288994748e-02, 2.153620651526220e-02, 1.131515445436899e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.321672238240220e+05, 1.000000000000000e-10, 8.421054134296305e+09
21083, 4.366161431763772e-02, 2.173698787719776e-02, 1.113003624509929e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.283096689765336e+05, 1.000000000000000e-10, 8.385255167266246e+09
21084, 4.404100872021600e-02, 2.193839861647399e-02, 1.095751708065922e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.247300795894921e+05, 1.000000000000000e-10, 8.343172241494042e+09
21085, 4.442342288132204e-02, 2.214036466696209e-02, 1.080731007556313e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.216005195904778e+05, 1.000000000000000e-10, 8.285947986282651e+09
21086, 4.480900822639487e-02, 2.234261199081693e-02, 1.064631815297782e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.182499119922837e+05, 1.000000000000000e-10, 8.235573481354190e+09
21087, 4.519754226679372e-02, 2.254557621577759e-02, 1.046361973936176e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.144497660024548e+05, 1.000000000000000e-10, 8.213460286694388e+09
