"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
        157,           0,          10,           7.7e-06,             5e-08,      -4.095320403,      -1.405324155,      -1.414508965,       1.281430465,      0.1443689118,       2.932262033
        157,           0,          20,           7.7e-06,             5e-08,      -4.210251303,      -1.461616891,      -1.446094015,       1.193071332,      0.1135858961,       2.669992424
        157,           0,          29,           7.7e-06,             5e-08,      -4.278682382,      -1.484958115,      -1.461849447,       1.144222881,      0.1004856122,       2.441230439
        158,           0,           0,          7.75e-06,             5e-08,       -2.52068696,      0.1916251117,    -0.08767234366,       2.847699706,       1.704005733,       3.289722031
        158,           0,          10,          7.75e-06,             5e-08,      -4.094119937,      -1.404323765,      -1.412810738,       1.282655918,      0.1456580123,       2.930069022
        158,           0,          20,          7.75e-06,             5e-08,      -4.208740924,      -1.460322449,      -1.444183965,       1.194489467,      0.1150518865,       2.667945239
        158,           0,          29,          7.75e-06,             5e-08,      -4.277005581,      -1.483570659,      -1.459858459,       1.145713097,      0.1020102928,       2.439395441
        159,           0,           0,           7.8e-06,             5e-08,      -2.521102407,      0.1911051073,    -0.08778779417,       2.847050565,       1.703205632,       3.287238616
        159,           0,          10,           7.8e-06,             5e-08,      -4.092924626,      -1.403324943,      -1.411116872,       1.283874131,      0.1469426963,       2.927883864
        159,           0,          20,           7.8e-06,             5e-08,      -4.207237584,      -1.459033534,      -1.442281506,       1.195898682,      0.1165109527,       2.666085906
        159,           0,          29,           7.8e-06,             5e-08,      -4.275336382,      -1.482190192,      -1.457876128,       1.147194275,      0.1035272103,       2.437427024
        160,           0,           0,          7.85e-06,             5e-08,      -2.521517054,      0.1905871829,    -0.08790120703,       2.846403262,       1.702398982,       3.284752257
        160,           0,          10,          7.85e-06,             5e-08,      -4.091735139,      -1.402327847,      -1.409427817,       1.285084087,      0.1482229287,       2.925607421
        160,           0,          20,          7.85e-06,             5e-08,      -4.205741547,      -1.457750167,      -1.440386664,       1.197298565,      0.1179631401,       2.663885741
        160,           0,          29,          7.85e-06,             5e-08,       -4.27367463,      -1.480816614,      -1.455902497,       1.148666624,      0.1050364251,       2.435410252
        161,           0,           0,           7.9e-06,             5e-08,      -2.521930527,      0.1900710212,    -0.08801235924,        2.84575837,       1.701586586,       3.282194162
        161,           0,          10,           7.9e-06,             5e-08,      -4.090550706,       -1.40133291,      -1.407743045,       1.286287058,      0.1494986985,       2.923197213
        161,           0,          20,           7.9e-06,             5e-08,      -4.204251004,      -1.456472304,      -1.438498908,       1.198691847,      0.1194084997,       2.661667978
        161,           0,          29,           7.9e-06,             5e-08,      -4.272020763,      -1.479449921,      -1.453937542,        1.15012948,      0.1065380087,       2.433554575
        162,           0,           0,          7.95e-06,             5e-08,      -2.522343828,      0.1895569065,    -0.08812244842,       2.845114941,       1.700772571,       3.279637144
        162,           0,          10,          7.95e-06,             5e-08,      -4.089370635,      -1.400340306,      -1.406062637,       1.287484246,      0.1507700124,       2.920905874
        162,           0,          20,          7.95e-06,             5e-08,      -4.202767453,      -1.455200019,      -1.436619228,       1.200076189,      0.1208470797,       2.659516091
        162,           0,          29,          7.95e-06,             5e-08,        -4.2703748,      -1.478090137,      -1.451981352,       1.151582809,      0.1080320382,       2.431435919
        163,           0,           0,             8e-06,             5e-08,      -2.522755649,      0.1890457081,    -0.08823143679,       2.844475084,        1.69995175,        3.27706842
        163,           0,          10,             8e-06,             5e-08,      -4.088196712,      -1.399349929,      -1.404388199,       1.288672709,       0.152036882,       2.918624065
        163,           0,          20,             8e-06,             5e-08,      -4.201291093,      -1.453933187,      -1.434747377,       1.201451511,      0.1222789418,       2.657339814
        163,           0,          29,             8e-06,             5e-08,      -4.268736556,      -1.476737003,      -1.450033918,       1.153027099,       0.109518559,       2.429352389
        164,           0,           0,          8.05e-06,             5e-08,      -2.523166844,      0.1885361651,    -0.08833945172,       2.843836239,       1.699124466,       3.274480203
        164,           0,          10,          8.05e-06,             5e-08,      -4.087028546,      -1.398361453,      -1.402719689,       1.289853257,      0.1532992984,        2.91633594
        164,           0,          20,          8.05e-06,             5e-08,      -4.199821508,      -1.452671483,      -1.432883394,       1.202818502,      0.1237041111,       2.655124158
        164,           0,          29,          8.05e-06,             5e-08,      -4.267105736,      -1.475390393,      -1.448095197,        1.15446276,      0.1109976341,       2.427185194
        165,           0,           0,           8.1e-06,             5e-08,      -2.523576518,      0.1880290766,    -0.08844647021,       2.843200248,       1.698292606,       3.271847218
        165,           0,          10,           8.1e-06,             5e-08,      -4.085864582,      -1.397374315,      -1.401056483,       1.291028548,      0.1545572641,       2.914015243
        165,           0,          20,           8.1e-06,             5e-08,      -4.198358284,      -1.451414661,      -1.431027169,       1.204177792,      0.1251226448,       2.652954446
        165,           0,          29,           8.1e-06,             5e-08,      -4.265482111,      -1.474050233,      -1.446164784,       1.155890172,       0.112469339,       2.425092311
        166,           0,           0,          8.15e-06,             5e-08,      -2.523984671,      0.1875244302,    -0.08855317754,       2.842567431,       1.697456468,       3.269166526
